"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NOR","INFRAMAINT","RAIL","EUR","A","2008",449129462.1,
"NOR","INFRAMAINT","RAIL","EUR","A","2009",541655210.3,
"NOR","INFRAMAINT","RAIL","EUR","A","2010",677866600,
"NOR","INFRAMAINT","RAIL","EUR","A","2011",730499275,
"NOR","INFRAMAINT","RAIL","EUR","A","2012",756471139.1,
"NOR","INFRAMAINT","RAIL","EUR","A","2013",712995349.2,
"NOR","INFRAMAINT","RAIL","EUR","A","2014",800947924,
"NOR","INFRAMAINT","RAIL","EUR","A","2015",837312815.2,
"NOR","INFRAMAINT","RAIL","EUR","A","2016",972806611.6,
"NOR","INFRAMAINT","RAIL","EUR","A","2017",645434470.3,"B"
"NOR","INFRAMAINT","RAIL","EUR","A","2018",710893069.2,
"NOR","INFRAMAINT","ROAD","EUR","A","1995",475225062.1,
"NOR","INFRAMAINT","ROAD","EUR","A","1996",472663827.9,
"NOR","INFRAMAINT","ROAD","EUR","A","1997",474842218.2,
"NOR","INFRAMAINT","ROAD","EUR","A","1998",466215896.7,
"NOR","INFRAMAINT","ROAD","EUR","A","1999",476276384.6,
"NOR","INFRAMAINT","ROAD","EUR","A","2000",553261767.1,
"NOR","INFRAMAINT","ROAD","EUR","A","2001",608157636.4,
"NOR","INFRAMAINT","ROAD","EUR","A","2002",937936911.6,"B"
"NOR","INFRAMAINT","ROAD","EUR","A","2003",843052690.8,
"NOR","INFRAMAINT","ROAD","EUR","A","2004",906365341.2,
"NOR","INFRAMAINT","ROAD","EUR","A","2005",991900560.3,
"NOR","INFRAMAINT","ROAD","EUR","A","2006",1054273393,
"NOR","INFRAMAINT","ROAD","EUR","A","2007",1109212676,
"NOR","INFRAMAINT","ROAD","EUR","A","2008",1148599358,
"NOR","INFRAMAINT","ROAD","EUR","A","2009",1220557236,
"NOR","INFRAMAINT","ROAD","EUR","A","2010",1361104172,
"NOR","INFRAMAINT","ROAD","EUR","A","2011",1615361913,
"NOR","INFRAMAINT","ROAD","EUR","A","2012",1746639021,
"NOR","INFRAMAINT","ROAD","EUR","A","2013",1840975772,
"NOR","INFRAMAINT","ROAD","EUR","A","2014",1990042010,
"NOR","INFRAMAINT","ROAD","EUR","A","2015",1948287238,
"POL","INFRAMAINT","RAIL","EUR","A","1994",604793963.2,
"POL","INFRAMAINT","RAIL","EUR","A","1995",584618295.3,
"POL","INFRAMAINT","RAIL","EUR","A","1996",406230820.9,"E"
"POL","INFRAMAINT","RAIL","EUR","A","1997",249347012.4,"E"
"POL","INFRAMAINT","RAIL","EUR","A","1998",118052893.8,
"POL","INFRAMAINT","RAIL","EUR","A","1999",82804958.83,
"POL","INFRAMAINT","RAIL","EUR","A","2000",59384200.81,
"POL","INFRAMAINT","RAIL","EUR","A","2001",45205740.58,
"POL","INFRAMAINT","RAIL","EUR","A","2002",38925652,
"POL","INFRAMAINT","RAIL","EUR","A","2003",67980810.77,
"POL","INFRAMAINT","RAIL","EUR","A","2004",76783901.86,
"POL","INFRAMAINT","RAIL","EUR","A","2005",82285089.25,
"POL","INFRAMAINT","RAIL","EUR","A","2006",66750532.72,
"POL","INFRAMAINT","RAIL","EUR","A","2007",100446723.6,
"POL","INFRAMAINT","RAIL","EUR","A","2008",35560865.98,
"POL","INFRAMAINT","RAIL","EUR","A","2009",157051134,
"POL","INFRAMAINT","RAIL","EUR","A","2010",212765957.4,
"POL","INFRAMAINT","RAIL","EUR","A","2011",238667540.7,
"POL","INFRAMAINT","RAIL","EUR","A","2012",307339339.9,
"POL","INFRAMAINT","RAIL","EUR","A","2013",387172095,
"POL","INFRAMAINT","RAIL","EUR","A","2014",614171346.6,
"POL","INFRAMAINT","RAIL","EUR","A","2015",578798890.7,
"POL","INFRAMAINT","RAIL","EUR","A","2016",729443578.7,
"POL","INFRAMAINT","RAIL","EUR","A","2017",796936306.2,
"POL","INFRAMAINT","ROAD","EUR","A","1994",409484353,
"POL","INFRAMAINT","ROAD","EUR","A","1995",286317913.8,
"POL","INFRAMAINT","ROAD","EUR","A","1996",97612297.98,
"POL","INFRAMAINT","ROAD","EUR","A","1997",134098069.3,
"POL","INFRAMAINT","ROAD","EUR","A","1998",110642647.2,
"POL","INFRAMAINT","ROAD","EUR","A","1999",136036718.1,
"POL","INFRAMAINT","ROAD","EUR","A","2000",448625180.9,
"POL","INFRAMAINT","ROAD","EUR","A","2001",665831540.5,
"POL","INFRAMAINT","ROAD","EUR","A","2002",791488257.4,
"POL","INFRAMAINT","ROAD","EUR","A","2003",720733010.5,
"POL","INFRAMAINT","ROAD","EUR","A","2004",1054013503,
"POL","INFRAMAINT","ROAD","EUR","A","2005",1263610600,
"POL","INFRAMAINT","ROAD","EUR","A","2006",1670303715,
"POL","INFRAMAINT","ROAD","EUR","A","2007",1515423859,
"POL","INFRAMAINT","ROAD","EUR","A","2008",2003925920,
"POL","INFRAMAINT","ROAD","EUR","A","2009",2339830939,
"POL","INFRAMAINT","ROAD","EUR","A","2010",2636295369,
"POL","INFRAMAINT","ROAD","EUR","A","2011",2679486246,
"POL","INFRAMAINT","ROAD","EUR","A","2012",428028583,
"POL","INFRAMAINT","ROAD","EUR","A","2013",438159681.7,
"POL","INFRAMAINT","ROAD","EUR","A","2014",383080415.8,
"POL","INFRAMAINT","ROAD","EUR","A","2015",415511140.9,
"POL","INFRAMAINT","ROAD","EUR","A","2016",418690989.1,
"POL","INFRAMAINT","ROAD","EUR","A","2017",516645913.1,
"PRT","INFRAMAINT","RAIL","EUR","A","1994",42000000,
"PRT","INFRAMAINT","RAIL","EUR","A","1995",49000000,
"PRT","INFRAMAINT","RAIL","EUR","A","1996",43000000,
"PRT","INFRAMAINT","RAIL","EUR","A","1997",44000000,
"PRT","INFRAMAINT","RAIL","EUR","A","1998",40000000,
"PRT","INFRAMAINT","RAIL","EUR","A","1999",41000000,
"PRT","INFRAMAINT","RAIL","EUR","A","2000",52000000,
"PRT","INFRAMAINT","RAIL","EUR","A","2001",56000000,
"PRT","INFRAMAINT","RAIL","EUR","A","2002",54000000,
"PRT","INFRAMAINT","RAIL","EUR","A","2003",56000000,
"PRT","INFRAMAINT","RAIL","EUR","A","2004",91000000,"B"
"PRT","INFRAMAINT","RAIL","EUR","A","2005",100000000,
"PRT","INFRAMAINT","RAIL","EUR","A","2006",115000000,
"PRT","INFRAMAINT","RAIL","EUR","A","2007",122000000,
"PRT","INFRAMAINT","RAIL","EUR","A","2008",122000000,
"PRT","INFRAMAINT","RAIL","EUR","A","2009",127000000,
"PRT","INFRAMAINT","RAIL","EUR","A","2010",135000000,
"PRT","INFRAMAINT","ROAD","EUR","A","1994",118901986.2,
"PRT","INFRAMAINT","ROAD","EUR","A","1995",125000000,
"PRT","INFRAMAINT","ROAD","EUR","A","1996",152000000,
"PRT","INFRAMAINT","ROAD","EUR","A","1997",126000000,
"PRT","INFRAMAINT","ROAD","EUR","A","1998",197000000,
"PRT","INFRAMAINT","ROAD","EUR","A","1999",210000000,
"PRT","INFRAMAINT","ROAD","EUR","A","2000",128000000,
"PRT","INFRAMAINT","ROAD","EUR","A","2001",229000000,
"PRT","INFRAMAINT","ROAD","EUR","A","2002",181000000,
"PRT","INFRAMAINT","ROAD","EUR","A","2003",221000000,
"PRT","INFRAMAINT","ROAD","EUR","A","2004",233000000,
"PRT","INFRAMAINT","ROAD","EUR","A","2005",177000000,
"PRT","INFRAMAINT","ROAD","EUR","A","2006",203000000,
"PRT","INFRAMAINT","ROAD","EUR","A","2007",192000000,
"PRT","INFRAMAINT","ROAD","EUR","A","2008",141000000,
"PRT","INFRAMAINT","ROAD","EUR","A","2009",124000000,"B"
"PRT","INFRAMAINT","ROAD","EUR","A","2010",102000000,
"PRT","INFRAMAINT","ROAD","EUR","A","2012",165000000,
"PRT","INFRAMAINT","ROAD","EUR","A","2013",174000000,
"SVK","INFRAMAINT","RAIL","EUR","A","1994",841894.7895,
"SVK","INFRAMAINT","RAIL","EUR","A","1995",6000000,"B"
"SVK","INFRAMAINT","RAIL","EUR","A","1996",5000000,
"SVK","INFRAMAINT","RAIL","EUR","A","1997",4000000,
"SVK","INFRAMAINT","RAIL","EUR","A","1998",6000000,
"SVK","INFRAMAINT","RAIL","EUR","A","1999",4000000,
"SVK","INFRAMAINT","RAIL","EUR","A","2000",8000000,
"SVK","INFRAMAINT","RAIL","EUR","A","2001",5000000,
"SVK","INFRAMAINT","RAIL","EUR","A","2002",9000000,
"SVK","INFRAMAINT","RAIL","EUR","A","2003",8000000,
"SVK","INFRAMAINT","RAIL","EUR","A","2004",9000000,
"SVK","INFRAMAINT","RAIL","EUR","A","2005",10000000,
"SVK","INFRAMAINT","RAIL","EUR","A","2006",10000000,
"SVK","INFRAMAINT","RAIL","EUR","A","2007",15000000,
"SVK","INFRAMAINT","RAIL","EUR","A","2008",14000000,
"SVK","INFRAMAINT","RAIL","EUR","A","2009",15000000,"B"
"SVK","INFRAMAINT","RAIL","EUR","A","2010",12000000,
"SVK","INFRAMAINT","RAIL","EUR","A","2011",6000000,
"SVK","INFRAMAINT","RAIL","EUR","A","2012",9000000,
"SVK","INFRAMAINT","RAIL","EUR","A","2013",7000000,
"SVK","INFRAMAINT","RAIL","EUR","A","2014",8000000,
"SVK","INFRAMAINT","RAIL","EUR","A","2015",10500000,
"SVK","INFRAMAINT","RAIL","EUR","A","2016",9500000,
"SVK","INFRAMAINT","RAIL","EUR","A","2017",13100000,
"SVK","INFRAMAINT","ROAD","EUR","A","1994",26914324.05,
"SVK","INFRAMAINT","ROAD","EUR","A","1995",25000000,
"SVK","INFRAMAINT","ROAD","EUR","A","1996",45000000,
"SVK","INFRAMAINT","ROAD","EUR","A","1997",56000000,
"SVK","INFRAMAINT","ROAD","EUR","A","1998",51000000,
"SVK","INFRAMAINT","ROAD","EUR","A","1999",54000000,
"SVK","INFRAMAINT","ROAD","EUR","A","2000",67000000,
"SVK","INFRAMAINT","ROAD","EUR","A","2001",68000000,
"SVK","INFRAMAINT","ROAD","EUR","A","2002",69000000,
"SVK","INFRAMAINT","ROAD","EUR","A","2003",72000000,
"SVK","INFRAMAINT","ROAD","EUR","A","2004",82000000,
"SVK","INFRAMAINT","ROAD","EUR","A","2005",100000000,
"SVK","INFRAMAINT","ROAD","EUR","A","2006",130000000,
"SVK","INFRAMAINT","ROAD","EUR","A","2007",156000000,
"SVK","INFRAMAINT","ROAD","EUR","A","2008",161000000,
"SVK","INFRAMAINT","ROAD","EUR","A","2009",192000000,
"SVK","INFRAMAINT","ROAD","EUR","A","2010",175000000,
"SVK","INFRAMAINT","ROAD","EUR","A","2011",157000000,
"SVK","INFRAMAINT","ROAD","EUR","A","2012",193000000,
"SVK","INFRAMAINT","ROAD","EUR","A","2013",204000000,
"SVK","INFRAMAINT","ROAD","EUR","A","2014",181000000,
"SVK","INFRAMAINT","ROAD","EUR","A","2015",201025000,
"SVK","INFRAMAINT","ROAD","EUR","A","2016",215000000,
"SVK","INFRAMAINT","ROAD","EUR","A","2017",230000000,
"SWE","INFRAMAINT","RAIL","EUR","A","1994",261741228.9,
"SWE","INFRAMAINT","RAIL","EUR","A","1995",258204142,
"SWE","INFRAMAINT","RAIL","EUR","A","1996",264455822.3,
"SWE","INFRAMAINT","RAIL","EUR","A","1997",271282003.9,
"SWE","INFRAMAINT","RAIL","EUR","A","1998",229219285,
"SWE","INFRAMAINT","RAIL","EUR","A","1999",242105741.1,
"SWE","INFRAMAINT","RAIL","EUR","A","2000",305000059.2,
"SWE","INFRAMAINT","RAIL","EUR","A","2001",300787622.8,
"SWE","INFRAMAINT","RAIL","EUR","A","2002",371983841,
"SWE","INFRAMAINT","RAIL","EUR","A","2003",455372408,
"SWE","INFRAMAINT","RAIL","EUR","A","2004",467287671.2,
"SWE","INFRAMAINT","RAIL","EUR","A","2005",490404198.2,
"SWE","INFRAMAINT","RAIL","EUR","A","2006",509439875.5,
"SWE","INFRAMAINT","RAIL","EUR","A","2007",539877433.2,
"SWE","INFRAMAINT","RAIL","EUR","A","2008",598217720.9,
"SWE","INFRAMAINT","RAIL","EUR","A","2009",589880498.3,
"SWE","INFRAMAINT","RAIL","EUR","A","2010",723166682.4,
"SWE","INFRAMAINT","RAIL","EUR","A","2011",750254774.2,
"SWE","INFRAMAINT","RAIL","EUR","A","2012",851068717.2,
"SWE","INFRAMAINT","RAIL","EUR","A","2013",924455233.8,
"SWE","INFRAMAINT","RAIL","EUR","A","2014",976596423,
"SWE","INFRAMAINT","RAIL","EUR","A","2015",910470896.4,
"SWE","INFRAMAINT","RAIL","EUR","A","2016",954126308.5,
"SWE","INFRAMAINT","RAIL","EUR","A","2017",1001774430,
"SWE","INFRAMAINT","ROAD","EUR","A","1995",501837427.8,"E"
"SWE","INFRAMAINT","ROAD","EUR","A","1996",558034665.8,
"SWE","INFRAMAINT","ROAD","EUR","A","1997",544412607.4,
"SWE","INFRAMAINT","ROAD","EUR","A","1998",736038614.8,
"SWE","INFRAMAINT","ROAD","EUR","A","1999",701459671.7,
"SWE","INFRAMAINT","ROAD","EUR","A","2000",747108064.3,
"SWE","INFRAMAINT","ROAD","EUR","A","2001",754994219.8,
"SWE","INFRAMAINT","ROAD","EUR","A","2002",805000545.9,
"SWE","INFRAMAINT","ROAD","EUR","A","2003",755994914.7,
"SWE","INFRAMAINT","ROAD","EUR","A","2004",758356164.4,
"SWE","INFRAMAINT","ROAD","EUR","A","2005",787707029,
